tiempo,corriente,voltaje,potencia,SOC
2971.0,-0.1541465,3.590717,-0.5534964580405,0.4115208407489339
2972.0,-0.156091,3.591046,-0.5605299611860001,0.41152713830502363
2973.0,-0.156898,3.591366,-0.563478142668,0.41153349171421166
2974.0,-0.1557945,3.591591,-0.5595501240495,0.4115398391047031
2975.0,-0.159282,3.591933,-0.572130272106,0.41154623488835695
2976.0,-0.1598685,3.592253,-0.5742880987305,0.41155271337072874
2977.0,-0.1628105,3.592607,-0.5849141419735,0.4115592634786347
2978.0,-0.1627395,3.592876,-0.584702843802,0.41156587186538685
2979.0,-0.1632645,3.593248,-0.586649838096,0.41157248946795094
2980.0,-0.1655805,3.593485,-0.5950110430425,0.41157916474038686
2981.0,-0.1656865,3.593836,-0.5954501084139999,0.41158588917735267
2982.0,-0.1669445,3.594123,-0.6000190671735001,0.4115926413023527
2983.0,-0.1687225,3.594446,-0.606463915235,0.4115994550555578
2984.0,-0.169185,3.59474,-0.6081760869,0.41160631428899797
2985.0,-0.1716085,3.595002,-0.616932900717,0.41161323210577144
2986.0,-0.1727905,3.595326,-0.621238177203,0.41162022311111335
2987.0,-0.172791,3.595617,-0.621290257047,0.4116272381201945
2988.0,-0.1750275,3.595928,-0.62938628802,0.4116342985384638
2989.0,-0.175048,3.596287,-0.629522846776,0.411641404771904
2990.0,-0.176256,3.596573,-0.6339175706879999,0.4116485359428441
2991.0,-0.1783725,3.596713,-0.6415546895925,0.41165573459829286
2992.0,-0.1786345,3.597176,-0.642579736172,0.41166298153525865
2993.0,-0.1802375,3.59743,-0.648391789625,0.41167026633013043
2994.0,-0.1811035,3.59779,-0.651572361265,0.411677601243592
2995.0,-0.1827645,3.598086,-0.6576023887469999,0.4116849874529937
2996.0,-0.1825475,3.598132,-0.65683000127,0.4116924029743612
2997.0,-0.184423,3.59865,-0.66367382895,0.4116998521618612
2998.0,-0.1854385,3.598939,-0.6673818497515001,0.4117073600341903
2999.0,-0.1872385,3.599324,-0.673932026774,0.41171492505876295
3000.0,-0.18773,3.599576,-0.67574840248,0.41172253659882707
3001.0,-0.1889705,3.599773,-0.6802509036965,0.41173018329701083
3002.0,-0.191236,3.600066,-0.688462221576,0.411737901163998
3003.0,-0.1908585,3.6004,-0.6871669434,0.4117456573557715
3004.0,-0.1919415,3.600652,-0.691114545858,0.41175342786859204
3005.0,-0.1931085,3.600969,-0.6953777221365,0.4117612440544895
3006.0,-0.1958145,3.601316,-0.7051898918820001,0.41176913885897665
3007.0,-0.1961655,3.601525,-0.7064949523875,0.411777095717951
3008.0,-0.196402,3.601828,-0.707406222856,0.4117850645026732
3009.0,-0.198409,3.602186,-0.7147061220740001,0.4117930788285279
3010.0,-0.1988025,3.602315,-0.7161492277875,0.4118011418824809
3011.0,-0.201322,3.602731,-0.725309010382,0.4118092640678441
3012.0,-0.2020565,3.602912,-0.727991788528,0.4118174523066262
3013.0,-0.202693,3.603121,-0.730327404853,0.41182566837553647
3014.0,-0.204298,3.603509,-0.7361896816819999,0.4118339299449809
3015.0,-0.203075,3.603781,-0.7318378265750001,0.41184219926869886
3016.0,-0.206756,3.604207,-0.745191422492,0.411850518487716
3017.0,-0.2061035,3.604418,-0.7428831652629999,0.41185889918269464
3018.0,-0.208466,3.604662,-0.751449468492,0.4118673145892117
3019.0,-0.209419,3.605095,-0.754975389805,0.41187579729754503
3020.0,-0.2101315,3.605347,-0.7575969731305,0.41188431381410484
3021.0,-0.211272,3.605582,-0.7617585203039999,0.4118928679449809
3022.0,-0.211029,3.605894,-0.760948204926,0.4119014402943399
3023.0,-0.214149,3.606257,-0.772276330293,0.4119100710443399
3024.0,-0.214834,3.60652,-0.77480311768,0.4119187790325878
3025.0,-0.2163605,3.60676,-0.78036039698,0.41192753191239545
3026.0,-0.190666,3.601751,-0.6867314561660001,0.41193579420245957
3027.0,-0.19087,3.601956,-0.68750534172,0.4119435390571604
3028.0,-0.1917625,3.602219,-0.6907705209875,0.4119513061698741
3029.0,-0.192852,3.602421,-0.694734094692,0.41195911351549375
3030.0,-0.193693,3.602687,-0.697815253091,0.4119669600486134
3031.0,-0.1942335,3.602811,-0.6997865903685,0.4119748346250023
3032.0,-0.19671,3.603267,-0.70879865157,0.4119827704439125
3033.0,-0.1972905,3.603493,-0.7109349357165,0.41199076831730996
3034.0,-0.1994775,3.603746,-0.718866242715,0.41199882236859203
3035.0,-0.2006735,3.604065,-0.7232403377775,0.4120069450918826
3036.0,-0.201784,3.604261,-0.727282201624,0.41201511463515184
3037.0,-0.2013995,3.604565,-0.7259575887175,0.4120232989156006
3038.0,-0.2023895,3.604755,-0.7295645620725,0.41203149548718176
3039.0,-0.2045015,3.605123,-0.7372530611845,0.4120397550267117
3040.0,-0.2056425,3.605374,-0.741418122795,0.41204808059936127
3041.0,-0.205231,3.605572,-0.739975147132,0.4120564209802373
3042.0,-0.2064425,3.605853,-0.7444013079525,0.41206477760042964
3043.0,-0.2086805,3.606065,-0.7525154472325,0.41207320424252364
3044.0,-0.2087275,3.606377,-0.7527500552675,0.41208167726816464
3045.0,-0.210474,3.606685,-0.75911341869,0.41209018670032277
3046.0,-0.210749,3.606948,-0.760160684052,0.41209873716720313
3047.0,-0.212096,3.607109,-0.765053390464,0.41210732055929716
3048.0,-0.2139635,3.607449,-0.7718624141115,0.41211596920299376
3049.0,-0.214794,3.607625,-0.77489620425,0.4121246726137844
3050.0,-0.2163125,3.608009,-0.7804574468125,0.4121334237072673
3051.0,-0.217493,3.608145,-0.784746280485,0.4121422295881434
3052.0,-0.215721,3.608444,-0.778417148124,0.412151023462075
3053.0,-0.2190335,3.608831,-0.7904548848384999,0.41215984860683996
3054.0,-0.2185875,3.608923,-0.7888654562624999,0.4121687319391049
3055.0,-0.220733,3.609303,-0.7966922790990001,0.4121776497697673
3056.0,-0.2478635,3.61466,-0.89594227891,0.4121871618782075
3057.0,-0.2499325,3.615181,-0.9035512252825,0.41219726671154083
3058.0,-0.2529605,3.615351,-0.9145409966355,0.41220747500961774
3059.0,-0.251765,3.615747,-0.910318543455,0.4122177205058784
3060.0,-0.2547055,3.616011,-0.9210178897605,0.4122280014241476
3061.0,-0.253015,3.616309,-0.914980421635,0.41223830771634845
3062.0,-0.25551,3.616529,-0.92405932479,0.4122486303392117
3063.0,-0.256013,3.616753,-0.925935785789,0.41225901381891256
3064.0,-0.2582915,3.617089,-0.9342633434435,0.4122694537606861
3065.0,-0.258359,3.617408,-0.934589913472,0.41227994132425444
3066.0,-0.258424,3.617755,-0.93491471812,0.4122904315774596
3067.0,-0.2598925,3.617986,-0.940287426505,0.41230095295940405
3068.0,-0.2591145,3.618091,-0.9374998404195002,0.4123114883579083
3069.0,-0.2622565,3.618477,-0.9489691133505,0.4123220717435921
3070.0,-0.263206,3.618745,-0.95247539647,0.41233273818322885
3071.0,-0.264466,3.619049,-0.957115412834,0.4123434494738271
3072.0,-0.2647955,3.619193,-0.9583460200315,0.4123541930299169
3073.0,-0.267014,3.619445,-0.9664424872299998,0.4123649883082289
3074.0,-0.2670415,3.619764,-0.966627208206,0.4123758291784212
3075.0,-0.266967,3.61994,-0.96640452198,0.4123866690945537
3076.0,-0.2687735,3.620329,-0.9730484964815,0.4123975441688058
3077.0,-0.269823,3.620409,-0.976869617607,0.4124084772174169
3078.0,-0.2716005,3.620837,-0.9834211396185,0.4124194676517118
3079.0,-0.2714855,3.620972,-0.983041393906,0.4124304918333357
3080.0,-0.272661,3.621356,-0.987402548316,0.4124415375422032
3081.0,-0.273628,3.621457,-0.990932035996,0.4124526267419895
3082.0,-0.27425,3.62173,-0.9932594525,0.41246374819711773
3083.0,-0.2750145,3.621886,-0.996071167347,0.4124748977970109
3084.0,-0.275868,3.622185,-0.99924493158,0.41248608024092115
3085.0,-0.2758655,3.622398,-0.999294635469,0.41249727995940405
3086.0,-0.2774235,3.62277,-1.005041533095,0.4125085112532075
3087.0,-0.278815,3.622953,-1.010133640695,0.41251980241933994
3088.0,-0.2783205,3.623154,-1.008398032857,0.41253111179380575
3089.0,-0.2799775,3.623364,-1.01446039431,0.41254244476602797
3090.0,-0.281618,3.623724,-1.020505905432,0.4125538446746818
3091.0,-0.283287,3.623957,-1.026619906659,0.41256531176335703
3092.0,-0.282886,3.624206,-1.0252371385160002,0.4125768045913485
3093.0,-0.283902,3.624417,-1.028979235134,0.4125883099033143
3094.0,-0.2835895,3.624643,-1.0279106960484998,0.4125998294957288
3095.0,-0.2863405,3.624982,-1.037979158371,0.41261139858760915
3096.0,-0.285731,3.625192,-1.035829735352,0.41262301115010913
3097.0,-0.2874695,3.62548,-1.04221492286,0.41263464663034416
3098.0,-0.287889,3.625667,-1.043789646963,0.41264632591613476
3099.0,-0.2918835,3.625997,-1.0583686953495,0.4126580948023527
3100.0,-0.288768,3.626143,-1.047114061824,0.4126698815315194
3101.0,-0.2914085,3.626393,-1.0567617445405002,0.4126816586185921
3102.0,-0.291721,3.626567,-1.057945751807,0.4126934956490408
3103.0,-0.2925395,3.626823,-1.0609889870085,0.41270535563782285
3104.0,-0.293831,3.627019,-1.0657306197890002,0.4127172584578015
3105.0,-0.2950435,3.627297,-1.0702104024195,0.41272921210683994
3106.0,-0.2960175,3.627545,-1.0738168020375,0.41274121013995957
3107.0,-0.2973755,3.627861,-1.0788369788055,0.4127532555106861
3108.0,-0.2978695,3.627906,-1.080642546267,0.4127653384754297
3109.0,-0.29939,3.628329,-1.08628541931,0.4127774623328015
3110.0,-0.2989765,3.628443,-1.0848191885894998,0.41278960866132713
3111.0,-0.3012535,3.628612,-1.093132065142,0.41280179281731005
3112.0,-0.3003525,3.628905,-1.0899506890125,0.4128140049049169
3113.0,-0.300488,3.628967,-1.090461035896,0.412826201453528
3114.0,-0.302066,3.629322,-1.096294779252,0.4128384327847246
3115.0,-0.30296,3.629627,-1.0996317959200002,0.41285071429540837
3116.0,-0.3049195,3.629737,-1.1067775911715,0.4128630537297032
3117.0,-0.3050355,3.6301,-1.1073093685500002,0.41287543529487414
3118.0,-0.3066675,3.630215,-1.1132689585125,0.41288785234295106
3119.0,-0.305411,3.630473,-1.108786389403,0.412900277013357
3120.0,-0.3079775,3.630681,-1.1181680576775002,0.41291272827564335
3121.0,-0.204121,3.610099,-0.736897017979,0.4129231234375023
3122.0,-0.2020635,3.60978,-0.7294047810300001,0.4129313686356861
3123.0,-0.2029925,3.609883,-0.7327791748775,0.41293959092628435
3124.0,-0.2042475,3.610067,-0.7373471595825,0.41294785755021596
3125.0,-0.2049925,3.610092,-0.7400417843099999,0.4129561647724382
3126.0,-0.2068925,3.610366,-0.7469576476550001,0.4129645256858997
3127.0,-0.206972,3.610426,-0.7472570900719999,0.41297292678151937
3128.0,-0.2079505,3.610587,-0.7508233719435001,0.41298134935363473
3129.0,-0.2078485,3.610696,-0.7504777475559999,0.412989789717951
3130.0,-0.208481,3.610814,-0.752786113534,0.4129982408509638
3131.0,-0.2090005,3.61097,-0.754694535485,0.413006715368592
3132.0,-0.210742,3.611195,-0.76103045669,0.41301523578258775
3133.0,-0.211172,3.611271,-0.762599319612,0.4130238002761775
3134.0,-0.212728,3.611428,-0.768251855584,0.41303240508386985
3135.0,-0.213759,3.611528,-0.771996613752,0.413041062405451
3136.0,-0.2143125,3.611782,-0.7740500298749999,0.41304975189102794
3137.0,-0.213399,3.61199,-0.77079505401,0.41305843406891257
3138.0,-0.2138245,3.612096,-0.772354621152,0.4130671063408143
3139.0,-0.2144755,3.612176,-0.774723253688,0.4130758004647459
3140.0,-0.217426,3.612406,-0.785430986956,0.41308456769604934
3141.0,-0.218183,3.612545,-0.788195905735,0.413093410186434
3142.0,-0.2186275,3.612917,-0.7898830114175,0.41310227706624164
3143.0,-0.219412,3.612822,-0.792696500664,0.4131111688936989
3144.0,-0.2192395,3.61296,-0.79210354392,0.4131200731442331
3145.0,-0.2197295,3.613083,-0.7939009210485,0.41312898383974594
3146.0,-0.2206715,3.613268,-0.797345269462,0.4131379236036348
3147.0,-0.221105,3.613542,-0.7989722039099999,0.41314689128899806
3148.0,-0.2224285,3.613607,-0.8037691845995,0.4131558946399596
3149.0,-0.2237475,3.613767,-0.8085713318325,0.4131649516314126
3150.0,-0.2242755,3.61389,-0.810506986695,0.41317404611538694
3151.0,-0.2240255,3.614039,-0.8096368939945,0.41318314624252367
3152.0,-0.2249285,3.614225,-0.8129422079124999,0.4131922596250023
3153.0,-0.225732,3.614251,-0.8158521067319999,0.41320140764797236
3154.0,-0.226473,3.614363,-0.818555631699,0.41321058702297236
3155.0,-0.2271955,3.614623,-0.8212260797965,0.41321979610577153
3156.0,-0.2277745,3.614796,-0.823358351502,0.4132290316079083
3157.0,-0.2276675,3.615013,-0.8230209721774999,0.41323827669124163
3158.0,-0.229493,3.615095,-0.8296389968350001,0.41324755665865615
3159.0,-0.2298135,3.615115,-0.8308022310525,0.41325688018803647
3160.0,-0.230206,3.615323,-0.832269046538,0.4132662181907074
3161.0,-0.2313335,3.61562,-0.83641402927,0.4132755870480792
3162.0,-0.231159,3.615675,-0.835795817325,0.4132849752505365
3163.0,-0.2322415,3.615853,-0.8397511244995,0.4132943818846177
3164.0,-0.232576,3.615993,-0.840993187968,0.4133038172825878
3165.0,-0.234371,3.616139,-0.847518113569,0.4133132959075878
3166.0,-0.2331615,3.616184,-0.843154885716,0.4133227864177374
3167.0,-0.2355745,3.616424,-0.8519372755879999,0.4133323013579083
3168.0,-0.235989,3.616641,-0.8534874929490001,0.4133418736939126
3169.0,-0.2340245,3.616536,-0.846358029132,0.4133514145662417
3170.0,-0.2356665,3.616855,-0.8523715588575,0.4133609488920964
3171.0,-0.2358925,3.617028,-0.85322977749,0.41337052113675454
3172.0,-0.238471,3.617192,-0.862595393432,0.4133801503103657
3173.0,-0.238932,3.617302,-0.864289201464,0.4133898411832289
3174.0,-0.238177,3.617381,-0.861576954437,0.41339952608814345
3175.0,-0.238463,3.617512,-0.862642764056,0.41340920147275884
3176.0,-0.2397875,3.617583,-0.8674511836125,0.41341890954914773
3177.0,-0.241217,3.61786,-0.87268933562,0.4134286735293828
3178.0,-0.2415085,3.618032,-0.873785481272,0.41343847244444687
3179.0,-0.2415505,3.618097,-0.8739531393985001,0.4134482781292759
3180.0,-0.242869,3.618107,-0.878726028983,0.4134581114310922
3181.0,-0.2424055,3.618343,-0.8771062440865,0.41346796208867764
3182.0,-0.242451,3.618411,-0.877287365361,0.4134778042612204
3183.0,-0.2452945,3.618663,-0.8876381312535,0.4134877050779939
3184.0,-0.2427795,3.618713,-0.8785493327835,0.41349761256303663
3185.0,-0.2439845,3.618772,-0.8829242770339999,0.413507493456199
3186.0,-0.2452895,3.618955,-0.8876916624725,0.4135174253002161
3187.0,-0.2451495,3.619175,-0.8872389416625,0.4135273807927375
3188.0,-0.2453535,3.619298,-0.888007431843,0.41353733758440414
3189.0,-0.2473155,3.619516,-0.895162409298,0.4135473383440195
3190.0,-0.2483525,3.619515,-0.8989155990375,0.4135573999807717
3191.0,-0.2474285,3.619525,-0.8955736414625,0.41356746391132726
3192.0,-0.249254,3.619796,-0.902248632184,0.4135775461415623
3193.0,-0.2472015,3.61977,-0.894812573655,0.41358762376389135
3194.0,-0.247285,3.61993,-0.8951543900500001,0.41359766141720333
3195.0,-0.249119,3.619949,-0.901798074931,0.4136077379941264
3196.0,-0.2506155,3.620322,-0.907308808191,0.4136178821773529
3197.0,-0.250165,3.620323,-0.905678103295,0.41362804759348537
3198.0,-0.2513985,3.620439,-0.9101729339415,0.4136382289038486
3199.0,-0.2516715,3.62052,-0.91118169918,0.41364844079487423
3200.0,-0.2528145,3.620691,-0.9153631848195,0.41365868142948964
3201.0,-0.254166,3.620723,-0.920264682018,0.413668972700323
3202.0,-0.251564,3.620858,-0.910877521912,0.4136792385870751
3203.0,-0.254094,3.62092,-0.92005404648,0.4136895030122888
3204.0,-0.253448,3.621075,-0.9177542166,0.4136998056810922
3205.0,-0.254575,3.621233,-0.921875390975,0.4137101181137845
3206.0,-0.254292,3.621158,-0.920831510136,0.41372044767895544
3207.0,-0.253152,3.621382,-0.916760096064,0.4137307483584426
3208.0,-0.2550285,3.621508,-0.923587752978,0.4137410639882503
3209.0,-0.255472,3.621541,-0.925202322352,0.41375142671207504
3210.0,-0.257,3.621692,-0.930774844,0.4137618294556648
3211.0,-0.256703,3.621692,-0.929699201476,0.41377225718750243
3212.0,-0.2570255,3.621823,-0.9309008674865,0.4137826854369682
3213.0,-0.2570915,3.621908,-0.9311617605819998,0.41379312157265197
3214.0,-0.255938,3.622002,-0.927007947876,0.4138035356330152
3215.0,-0.25724,3.622141,-0.93175955084,0.4138139527078015
3216.0,-0.258637,3.622274,-0.936854080538,0.41382442456998103
3217.0,-0.2588175,3.622376,-0.93753430038,0.4138349284540622
3218.0,-0.256686,3.622362,-0.929809612332,0.41384539273451093
3219.0,-0.2585985,3.622505,-0.9367743592425,0.41385585256944685
3220.0,-0.2586665,3.622564,-0.937035950906,0.41386635260684
3221.0,-0.2605055,3.622745,-0.9437449975975,0.41387689135470324
3222.0,-0.2598395,3.622833,-0.9413551153035,0.41388745391346393
3223.0,-0.2601755,3.622874,-0.942583054387,0.41389800977350666
3224.0,-0.2598595,3.623069,-0.9414888988055,0.4139085660395323
3225.0,-0.261658,3.623084,-0.948008913272,0.41391915239904087
3226.0,-0.2612215,3.623151,-0.9464449389465,0.41392976640598533
3227.0,-0.2613815,3.623132,-0.947019676858,0.4139403748002161
3228.0,-0.2602015,3.62332,-0.94279329898,0.4139509624893187
3229.0,-0.262635,3.62354,-0.9516684279,0.41396157562339986
3230.0,-0.263304,3.623523,-0.954088099992,0.41397225173557933
3231.0,-0.2619485,3.623448,-0.949156768428,0.41398291391239556
3232.0,-0.26326,3.623599,-0.95394867274,0.4139935751960494
3233.0,-0.263974,3.623703,-0.956563375722,0.41400427759562203
3234.0,-0.263569,3.623723,-0.955101047387,0.41401498626763056
3235.0,-0.2630465,3.623817,-0.9532323784905,0.41402567611218183
3236.0,-0.263655,3.623826,-0.95543984403,0.4140363677024596
3237.0,-0.2645745,3.623985,-0.9588140193825,0.4140470903098314
3238.0,-0.2653635,3.624074,-0.9616969608989998,0.41405784759829295
3239.0,-0.2642415,3.62413,-0.957645547395,0.4140685981271391
3240.0,-0.2646015,3.624229,-0.9589764297435,0.4140793331880365
3241.0,-0.264923,3.62415,-0.96012069045,0.41409008208280146
3242.0,-0.26457,3.624221,-0.95886014997,0.4141008303381433
3243.0,-0.264829,3.624308,-0.959821863332,0.4141115766853655
3244.0,-0.2646355,3.624399,-0.9591446415645,0.41412232436218177
3245.0,-0.265979,3.624576,-0.964061099904,0.4141330953830151
3246.0,-0.268416,3.624541,-0.972884797056,0.41414394314476727
3247.0,-0.264921,3.624638,-0.960242723598,0.41415476943002366
3248.0,-0.26497,3.62462,-0.9604155614,0.4141655257644254
3249.0,-0.2663995,3.624757,-0.9656334524215,0.41417631211111344
3250.0,-0.2674775,3.624849,-0.9695655483975,0.4141871493579083
3251.0,-0.2651515,3.624766,-0.961112142049,0.4141979612713698
3252.0,-0.266243,3.624853,-0.965091737279,0.4142087481255365
3253.0,-0.264338,3.624843,-0.958183748934,0.41421951846634847
3254.0,-0.26607,3.625005,-0.9645050803499998,0.4142302852954083
3255.0,-0.267412,3.624963,-0.969358605756,0.4142411145240408
3256.0,-0.2665465,3.624991,-0.9662286635815,0.414251953425216
3257.0,-0.2671965,3.625081,-0.9686089554165,0.4142627879519254
3258.0,-0.266951,3.625106,-0.967725671806,0.41427363068963907
3259.0,-0.2670805,3.62526,-0.96823625343,0.41428447107265187
3260.0,-0.268034,3.625342,-0.971714917628,0.41429533343963904
3261.0,-0.266399,3.625201,-0.965749921199,0.4143061819727587
3262.0,-0.268736,3.625324,-0.974255070464,0.4143170447558784
3263.0,-0.268304,3.625426,-0.972716297504,0.4143279462088698
3264.0,-0.2668305,3.62544,-0.9673779679200002,0.4143388089818399
3265.0,-0.2671035,3.625377,-0.9683508855195,0.414349647385686
3266.0,-0.268715,3.625568,-0.97424450512,0.4143605240432715
3267.0,-0.268456,3.625371,-0.973252597176,0.41437142815545097
3268.0,-0.267783,3.625512,-0.970850479896,0.414382313348827
3269.0,-0.267722,3.625547,-0.970638693934,0.41439318364263045
3270.0,-0.268349,3.625739,-0.972963434911,0.4144040654257501
3271.0,-0.269887,3.625704,-0.978530375448,0.4144149911565193
3272.0,-0.2691065,3.625629,-0.9756803304885,0.41442593226389113
3273.0,-0.2680535,3.625673,-0.9718743375055,0.41443683615278004
3274.0,-0.268923,3.625694,-0.975032507562,0.4144477363167758
3275.0,-0.267511,3.625744,-0.969926403184,0.41445862546848516
3276.0,-0.267581,3.625677,-0.970162277337,0.41446948737874156
3277.0,-0.2679155,3.62574,-0.97139194497,0.41448035750000223
3278.0,-0.2698775,3.625733,-0.9785037577075,0.4144912742382501
3279.0,-0.2682685,3.625824,-0.972694365744,0.41450219814209627
3280.0,-0.2674835,3.625814,-0.969845419069,0.41451307344978855
3281.0,-0.265663,3.625673,-0.963207166199,0.41452389586805777
3282.0,-0.2681255,3.62575,-0.972156031625,0.41453473131837826
3283.0,-0.26811,3.625835,-0.97212262185,0.4145456164407073
3284.0,-0.267544,3.625725,-0.9700409694,0.4145564897590834
3285.0,-0.2684865,3.625912,-0.973508422188,0.41456737072008765
3286.0,-0.2676635,3.625768,-0.970485753068,0.4145782541068398
3287.0,-0.2681225,3.625736,-0.97214140066,0.41458913010470305
3288.0,-0.2679405,3.625787,-0.9714951816735,0.41460001172542954
3289.0,-0.2671135,3.625835,-0.9685094772725,0.4146108728643184
3290.0,-0.267863,3.625834,-0.971226772742,0.41462173243002354
3291.0,-0.267178,3.625797,-0.968733190866,0.41463259330502356
3292.0,-0.2688765,3.625677,-0.9748593418905,0.41464347475320734
3293.0,-0.265996,3.625723,-0.964427815108,0.41465433220780135
3294.0,-0.266563,3.625747,-0.966489997561,0.41466514270032273
3295.0,-0.265664,3.625855,-0.96325914272,0.41467594645352784
3296.0,-0.2661815,3.625812,-0.965124076878,0.41468674246260906
3297.0,-0.2665885,3.625719,-0.9665749896315,0.4146975572382501
3298.0,-0.2678955,3.625744,-0.971320501752,0.41470840680662613
3299.0,-0.2668205,3.62579,-0.967435100695,0.41471926108440393
3300.0,-0.2651105,3.625751,-0.9612246604855,0.41473005882906205
3301.0,-0.267294,3.625822,-0.9691604656679998,0.4147408661853655
3302.0,-0.2662865,3.625588,-0.965445138962,0.4147516974134638
3303.0,-0.2660215,3.625651,-0.9645011174965,0.4147625028108997
3304.0,-0.2652705,3.625644,-0.961776396702,0.41477328758440396
3305.0,-0.2645845,3.625706,-0.959305609157,0.41478404318803647
3306.0,-0.2655035,3.625623,-0.9626155961805,0.4147948035213698
3307.0,-0.264302,3.625485,-0.95822293647,0.4148055581201946
3308.0,-0.263584,3.625546,-0.955635916864,0.41481627375481
3309.0,-0.2649795,3.62553,-0.960691126635,0.4148270031420963
3310.0,-0.2651735,3.62553,-0.961394479455,0.4148377647948741
3311.0,-0.2642745,3.62554,-0.95813777073,0.41484851213675444
3312.0,-0.2627085,3.625535,-0.9524588615475,0.4148592094412416
3313.0,-0.2638035,3.625377,-0.9563871414195,0.41486989718483136
3314.0,-0.2639115,3.625358,-0.956773667817,0.4148806093482929
3315.0,-0.263232,3.625326,-0.954301813632,0.4148913099107929
3316.0,-0.262093,3.625338,-0.950175712434,0.4149019735592972
3317.0,-0.2627535,3.625351,-0.9525736639785,0.41491262749466046
3318.0,-0.2655635,3.625306,-0.962748949931,0.41492335187820745
3319.0,-0.262033,3.625165,-0.949912860445,0.41493406163622026
3320.0,-0.260764,3.625193,-0.945319827452,0.4149446739684852
3321.0,-0.3600595,3.644702,-1.312309579769,0.41495727615491684
3322.0,-0.3666605,3.646035,-1.3368570161175,0.41497202794978866
3323.0,-0.3655355,3.646125,-1.3327881249375,0.4149868909027801
3324.0,-0.3656545,3.646136,-1.3332260360119998,0.41500173343483143
3325.0,-0.3644165,3.64609,-1.328695356485,0.4150165532521391
3326.0,-0.365372,3.646231,-1.332230712932,0.41503136733493823
3327.0,-0.363978,3.646346,-1.327189724388,0.4150461725165622
3328.0,-0.3655555,3.646357,-1.3329458563135,0.4150609814230793
3329.0,-0.36512,3.646317,-1.33134326304,0.4150758135112203
3330.0,-0.3646995,3.64623,-1.329778257885,0.41509062822329296
3331.0,-0.3648535,3.646374,-1.330392316209,0.4151054375256434
3332.0,-0.3615665,3.646249,-1.3183614890585,0.4151201832307716
3333.0,-0.3642395,3.646339,-1.3281406941905,0.4151349164722246
3334.0,-0.3629895,3.646254,-1.323551916333,0.41514967859936136
3335.0,-0.3610915,3.646257,-1.3166324095155,0.4151643768247887
3336.0,-0.3614795,3.64625,-1.318044626875,0.4151790443985066
3337.0,-0.362682,3.64634,-1.32246188388,0.41519374425801514
3338.0,-0.360533,3.646224,-1.314584077392,0.41520842490438264
3339.0,-0.3608985,3.646141,-1.3158868176885,0.4152230693472245
3340.0,-0.35905,3.646177,-1.3091598518499998,0.41523768368643393
3341.0,-0.3613985,3.646143,-1.3177106109855,0.41525230817521597
3342.0,-0.360223,3.64616,-1.31343069368,0.4152669564748955
3343.0,-0.3607595,3.64616,-1.31538685852,0.4152815918034211
3344.0,-0.3595345,3.64606,-1.31088435907,0.4152962131559852
3345.0,-0.3574885,3.645841,-1.3033462303285,0.415310768110045
3346.0,-0.3584845,3.646021,-1.3070420151745,0.4153253017500023
3347.0,-0.357012,3.645994,-1.301663609928,0.41533982571741684
3348.0,-0.35741,3.645919,-1.30308790979,0.41535432787339976
3349.0,-0.357551,3.645865,-1.303582676615,0.415368840970622
3350.0,-0.3570545,3.645847,-1.3017660776615,0.4153833468514981
3351.0,-0.355867,3.645779,-1.297412435393,0.41539781854861346
3352.0,-0.355643,3.645835,-1.296615696905,0.41541226159348527
3353.0,-0.3556725,3.645656,-1.29665958366,0.4154267006901733
3354.0,-0.355202,3.64562,-1.29493151524,0.4154411308349382
3355.0,-0.3545645,3.645565,-1.2925879314425,0.4154555384882502
3356.0,-0.3545035,3.645542,-1.292357398397,0.4154699319626092
3357.0,-0.353394,3.645411,-1.288266374934,0.4154843016768186
3358.0,-0.353435,3.645264,-1.28836388184,0.4154986497013913
3359.0,-0.3531045,3.645219,-1.2871432323855,0.41551299184936136
3360.0,-0.3509775,3.645248,-1.27940002992,0.41552728411218187
3361.0,-0.352369,3.645191,-1.284452307479,0.415541561444981
3362.0,-0.3522985,3.645087,-1.2841586824695002,0.4155558655929511
3363.0,-0.350795,3.644984,-1.2786421622800002,0.41557013779006646
3364.0,-0.3500745,3.644904,-1.275987945348,0.4155843648418827
3365.0,-0.350012,3.644886,-1.275753838632,0.4155985759994682
3366.0,-0.349623,3.644867,-1.274329335141,0.4156127779919896
3367.0,-0.349745,3.644774,-1.27474148263,0.41562697456463915
3368.0,-0.349336,3.644713,-1.273229460568,0.415641165311434
3369.0,-0.348903,3.644534,-1.2715888462020002,0.41565533896634854
3370.0,-0.347838,3.644509,-1.267698721542,0.4156694822131434
3371.0,-0.345896,3.644429,-1.260593413384,0.4156835644204084
3372.0,-0.3458985,3.644386,-1.260587650821,0.415697607257481
3373.0,-0.3445505,3.64422,-1.25561782311,0.41571162278205365
3374.0,-0.344702,3.644191,-1.256159926082,0.41572561401869895
3375.0,-0.344402,3.644576,-1.255199263552,0.41573960224092116
3376.0,-0.3456405,3.644318,-1.259623895679,0.41575360951389123
3377.0,-0.3429515,3.643901,-1.2496813138015002,0.41576758734295105
3378.0,-0.3422035,3.643793,-1.2469187178755,0.4157814954038485
3379.0,-0.3416015,3.643667,-1.2446821127005,0.4157953760608998
3380.0,-0.340326,3.643435,-1.23995565981,0.41580921860630576
3381.0,-0.3406185,3.643663,-1.2410990255655,0.4158230411976519
